ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,TAS,ASL,AOA,AOS,G,LonG,Relative Time
1973-12-21T09:02:13Z,125312533,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,6.87000000476837
1973-12-21T09:02:13.25Z,125312533.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,7.12000000476837
1973-12-21T09:02:13.5Z,125312533.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,7.37000000476837
1973-12-21T09:02:13.75Z,125312533.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,7.62000000476837
1973-12-21T09:02:14Z,125312534,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,7.87000000476837
1973-12-21T09:02:14.25Z,125312534.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,8.12000000476837
1973-12-21T09:02:14.5Z,125312534.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,8.37000000476837
1973-12-21T09:02:14.75Z,125312534.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,8.62000000476837
1973-12-21T09:02:15Z,125312535,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,8.87000000476837
1973-12-21T09:02:15.25Z,125312535.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,9.12000000476837
1973-12-21T09:02:15.5Z,125312535.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,9.37000000476837
1973-12-21T09:02:15.75Z,125312535.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,9.62000000476837
1973-12-21T09:02:16Z,125312536,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,9.87000000476837
1973-12-21T09:02:16.25Z,125312536.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,10.1200000047684
1973-12-21T09:02:16.5Z,125312536.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,10.3700000047684
1973-12-21T09:02:16.75Z,125312536.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,10.6200000047684
1973-12-21T09:02:17Z,125312537,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,10.8700000047684
1973-12-21T09:02:17.25Z,125312537.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,11.1200000047684
1973-12-21T09:02:17.5Z,125312537.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,11.3700000047684
1973-12-21T09:02:17.75Z,125312537.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,11.6200000047684
1973-12-21T09:02:18Z,125312538,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,11.8700000047684
1973-12-21T09:02:18.25Z,125312538.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,12.1200000047684
1973-12-21T09:02:18.5Z,125312538.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,12.3700000047684
1973-12-21T09:02:18.75Z,125312538.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,12.6200000047684
1973-12-21T09:02:19Z,125312539,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,12.8700000047684
1973-12-21T09:02:19.25Z,125312539.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,13.1200000047684
1973-12-21T09:02:19.5Z,125312539.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,13.3700000047684
1973-12-21T09:02:19.75Z,125312539.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,13.6200000047684
1973-12-21T09:02:20Z,125312540,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,13.8700000047684
1973-12-21T09:02:20.25Z,125312540.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,14.1200000047684
1973-12-21T09:02:20.5Z,125312540.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,14.3700000047684
1973-12-21T09:02:20.75Z,125312540.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,14.6200000047684
1973-12-21T09:02:21Z,125312541,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,14.8700000047684
1973-12-21T09:02:21.25Z,125312541.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,15.1200000047684
1973-12-21T09:02:21.5Z,125312541.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,15.3700000047684
1973-12-21T09:02:21.75Z,125312541.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,15.6200000047684
1973-12-21T09:02:22Z,125312542,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,15.8700000047684
1973-12-21T09:02:22.25Z,125312542.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,16.1200000047684
1973-12-21T09:02:22.5Z,125312542.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,16.3700000047684
1973-12-21T09:02:22.75Z,125312542.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,16.6200000047684
1973-12-21T09:02:23Z,125312543,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,16.8700000047684
1973-12-21T09:02:23.25Z,125312543.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,17.1200000047684
1973-12-21T09:02:23.5Z,125312543.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,17.3700000047684
1973-12-21T09:02:23.75Z,125312543.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,17.6200000047684
