ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,TAS,ASL,AOA,AOS,G,Relative Time
1973-12-21T09:54:58.5Z,125315698.5,10B,40.6296844,44.6322866,390.24,53.1,4.5,69.2,505673.91,-27617.51,63.8,169.225140309699,390.238189697266,11.0545454841015,-0.623831519184185,3.79498388984111,3167.65999999642
1973-12-21T09:54:58.75Z,125315698.75,10B,40.6301655,44.6324726,389.59,57,4.4,71.1,505710.09,-27593.25,65.7,170.390138789827,389.586334228516,10.0090909275634,-0.33179735193355,3.82094552959694,3167.90999999642
1973-12-21T09:54:59Z,125315699,10B,40.6306399,44.632637,389.54,62.5,4.8,73.9,505746.03,-27571.46,68.5,169.568873739224,389.538177490234,10.2090909275634,0.150930341952257,3.84808111726749,3168.15999999642
1973-12-21T09:54:59.25Z,125315699.25,10B,40.6311318,44.6327878,389.94,63.4,6,78.1,505783.47,-27551.03,72.7,170.035288919456,389.942718505859,11.645454502352,0.079220520332395,3.97460124244175,3168.40999999642
1973-12-21T09:54:59.5Z,125315699.5,10B,40.6316339,44.63292,390.89,61.7,7.1,81.9,505821.91,-27532.59,76.5,170.632606065223,390.889984130859,12.5727272579493,-0.346461328249788,4.11239427417942,3168.65999999642
1973-12-21T09:54:59.75Z,125315699.75,10B,40.6321474,44.6330327,392.52,62.7,8.1,85.2,505861.47,-27516.24,79.8,169.864131824138,392.523651123047,12.5545454570084,-0.0983939644668782,4.1655952212952,3168.90999999642
1973-12-21T09:55:00Z,125315700,10B,40.6326763,44.633125,394.89,63.9,8.8,88.1,505902.47,-27502.02,82.6,171.236929312715,394.889984130859,12.1727272850423,0.149625480376556,4.2680931598345,3169.15999999642
1973-12-21T09:55:00.25Z,125315700.25,10B,40.6332055,44.6331953,397.85,64.7,9.3,91,505943.72,-27490.27,85.5,171.56360489025,397.848175048828,11.9833333354029,0.254957397846254,4.28708983142474,3169.40999999642
1973-12-21T09:55:00.5Z,125315700.5,10B,40.6337279,44.6332439,401.28,67.7,9.9,94.6,505984.62,-27480.96,89.2,171.028707691344,401.276672363281,12.3272727014112,0.593884750693003,4.27194662870463,3169.65999999642
1973-12-21T09:55:00.75Z,125315700.75,10B,40.6342649,44.6332724,405.24,70.3,10.3,98.5,506026.94,-27473.79,93,171.298473221703,405.244537353516,12.6777777814571,0.677482003433498,4.27888788327338,3169.90999999642
1973-12-21T09:55:01Z,125315701,10B,40.6348105,44.6332769,409.7,69.4,10.5,102,506070.16,-27469.21,96.5,171.508369938435,409.700897216797,12.5352941186783,0.106117876605743,4.27150224553259,3170.15999999642
1973-12-21T09:55:01.25Z,125315701.25,10B,40.6353332,44.6332591,414.39,68,10.9,105.1,506111.81,-27467.29,99.7,170.461849634276,414.389984130859,12.4050000026077,-0.36721713640165,4.18483401611542,3170.40999999642
1973-12-21T09:55:01.5Z,125315701.5,10B,40.6358787,44.6332179,419.79,64.5,11.7,108.1,506155.5,-27467.79,102.6,172.378669919862,419.787261962891,12.0636363710254,-0.816834678564801,4.17114491416724,3170.65999999642
1973-12-21T09:55:01.75Z,125315701.75,10B,40.6364005,44.6331576,425.56,61.1,12.7,110.8,506197.53,-27470.58,105.4,171.828753667266,425.556365966797,11.8360000014305,-1.14128624804122,3.94802484385151,3170.90999999642
1973-12-21T09:55:02Z,125315702,10B,40.6369284,44.6330761,432.13,61,13.8,113.3,506240.25,-27475.7,107.9,171.689060145424,432.132507324219,11.5181818280338,-0.687722618553109,3.54121141339767,3171.15999999642
1973-12-21T09:55:02.25Z,125315702.25,10B,40.6374446,44.6329759,439.33,59.9,14.5,115.1,506282.25,-27482.97,109.6,172.964993754501,439.331817626953,10.4636363710254,-0.641252785647219,2.89711840244442,3171.40999999642
1973-12-21T09:55:02.5Z,125315702.5,10B,40.6379337,44.632864,446.84,36.6,15.6,114.3,506322.22,-27491.75,108.8,170.590225309096,446.839996337891,7.7,-2.33329038270507,1.97220216308896,3171.65999999642
1973-12-21T09:55:02.75Z,125315702.75,10B,40.638449,44.6327365,455.51,-20.9,17.6,109.8,506364.44,-27502.06,104.4,172.471607406206,455.514556884766,5.02727272850423,-3.63865083913001,1.42206929819317,3171.90999999642
1973-12-21T09:55:03Z,125315703,10B,40.6389505,44.6326143,464.37,-71.5,19.6,102.3,506405.5,-27511.88,96.8,172.208559330828,464.369995117188,6.66363639811839,-6.0079519432104,1.990047439039,3172.15999999642
1973-12-21T09:55:03.25Z,125315703.25,10B,40.6394521,44.6325042,473.16,-93,18.9,92.9,506446.44,-27520.36,87.5,171.755230251757,473.156646728516,11.0818182667917,-7.8835473889351,2.95564240800945,3172.40999999642
1973-12-21T09:55:03.5Z,125315703.5,10B,40.6399622,44.6324136,481.56,-97.2,16.1,85.8,506487.84,-27526.62,80.4,172.7795598459,481.55908203125,14.2,-6.85996610884887,3.76270743460685,3172.65999999642
1973-12-21T09:55:03.75Z,125315703.75,10B,40.640476,44.6323485,489.24,-100,13.1,82.3,506529.28,-27530,76.9,170.561829538011,489.242736816406,13.6090909004704,-5.64162351214184,4.10722913379992,3172.90999999642
1973-12-21T09:55:04Z,125315704,10B,40.6410013,44.6323083,496.15,-106,9.7,79.8,506571.38,-27530.54,74.4,169.919515934038,496.148162841797,12.4909090859831,-4.94285520871389,4.26420088909422,3173.15999999642
1973-12-21T09:55:04.25Z,125315704.25,10B,40.6415301,44.6322919,501.91,-106.2,6.5,76.6,506613.5,-27528.41,71.1,169.710508274675,501.913604736328,12.6636363710254,-3.37180524957476,4.3389722429719,3173.40999999642
1973-12-21T09:55:04.5Z,125315704.5,10B,40.6420357,44.6322977,506.28,-105.9,3.7,73,506653.56,-27523.99,67.5,167.572692976882,506.278167724609,13.3272727014112,-2.36165656445557,4.27822307231378,3173.65999999642
1973-12-21T09:55:04.75Z,125315704.75,10B,40.6425676,44.6323275,509.6,-106.9,1,68.9,506695.41,-27516.7,63.5,167.894982113933,509.600891113281,13.7870967763644,-1.87779618079858,4.34077525427314,3173.90999999642
1973-12-21T09:55:05Z,125315705,10B,40.643087,44.6323814,511.48,-106.7,-1.3,65.4,506736.06,-27506.83,59.9,167.090559855297,511.477264404297,13.7064516118178,-1.45523350373587,4.35010222972756,3174.15999999642
1973-12-21T09:55:05.25Z,125315705.25,10B,40.6436033,44.6324604,511.92,-105.9,-3.3,62.2,506776.19,-27494.19,56.8,166.548859949601,511.919097900391,13.3,-1.04505391474324,4.36793177955716,3174.40999999642
1973-12-21T09:55:05.5Z,125315705.5,10B,40.6440919,44.6325579,511.06,-104.8,-5,58.9,506813.94,-27479.7,53.4,166.447185548145,511.056335449219,13.2545454570085,-0.863606493170348,4.39052850994847,3174.65999999642
1973-12-21T09:55:05.75Z,125315705.75,10B,40.6445889,44.632681,508.85,-104.3,-6.9,54.9,506852.06,-27462.31,49.5,165.830866406001,508.847259521484,13.6636363710254,-0.799580050964594,4.39093689368367,3174.90999999642
1973-12-21T09:55:06Z,125315706,10B,40.6450629,44.6328239,505.33,-101.9,-8.6,50.6,506888.16,-27442.9,45.2,165.095454148024,505.333618164062,14.0818181855127,-0.356700825852548,4.37173459966037,3175.15999999642
1973-12-21T09:55:06.25Z,125315706.25,10B,40.645532,44.6329934,500.42,-95.8,-9.6,47.1,506923.59,-27420.55,41.7,165.177135766834,500.419982910156,13.6,0.608039138216841,4.39334793688413,3175.40999999642
1973-12-21T09:55:06.5Z,125315706.5,10B,40.6459723,44.6331796,494.64,-93.8,-10.2,43.4,506956.59,-27396.58,38,165.920408110231,494.635009765625,13.5181818009408,0.297168084181149,4.45359606085591,3175.65999999642
1973-12-21T09:55:06.75Z,125315706.75,10B,40.6464037,44.6333915,487.76,-94.4,-11,39.1,506988.56,-27369.81,33.7,166.232399715013,487.759094238281,13.7333333416118,-0.452446333628933,4.45566703947348,3175.90999999642
1973-12-21T09:55:07Z,125315707,10B,40.6467948,44.633613,480.29,-93.4,-11.8,35.6,507017.28,-27342.27,30.2,165.611593120258,480.286376953125,13.4454545429915,-0.628915261392894,4.42521176526472,3176.15999999642
1973-12-21T09:55:07.25Z,125315707.25,10B,40.6471784,44.6338616,471.64,-90.4,-12.5,31.9,507045.09,-27311.78,26.5,165.593928808036,471.639984130859,13.327999997139,-0.297643300086032,4.43739844739326,3176.40999999642
